licence_id,licence_cohort_id,text
152982,138110,"Licence granted for academic end users."
152983,138111,"Licence granted for protective equipment for crowd control use."
152984,138112,"Licence granted for civilian / commercial end use."
152994,138122,"Licence granted for demonstration to potential customers. Civilian / commercial end use."
152997,138125,"Licence granted for government end use."
152999,138127,"Licence granted for training purposes. Government end use."
153011,138139,"Licence granted for academic research purposes. Academic end users."
153018,138146,"Licence granted for End use by the Navy."
153026,138154,"Licence granted for civilian / commercial end use."
153030,138158,"Licence granted for civilian / commercial end use."
153031,138159,"Licence granted for demonstration to potential customers. Armed forces end use."
153034,138162,"Licence granted for civilian / commercial end use."
153040,138168,"Licence granted for chemical manufacturing equipment. Civilian / commercial end use."
153041,138169,"Licence granted for civilian / commercial end use."
153042,138170,"Licence granted for academic research purposes. Academic end users."
153052,138175,"Licence granted for explosive detection / disposal purposes. Government end use."
153053,138175,"Licence granted for explosive detection / disposal purposes. Government end use."
153059,138180,"Licence granted for civilian / commercial end use."
153063,138183,"Licence granted for civilian / commercial end use."
153066,138186,"Licence granted for chemical manufacturing equipment. Civilian / commercial end use."
153067,138187,"Licence granted for civilian / commercial end use."
153073,138193,"Licence granted for testing and evaluation purposes. Law enforcement agency end use."
153081,138199,"Licence granted for government end use."
153087,138203,"Licence granted for government end use."
153088,138204,"Licence granted for chemical manufacturing equipment. Civilian / commercial end use."
153091,138207,"Licence granted for sporting / hunting purposes. Personal end use."
153092,138208,"Licence granted for civilian / commercial end use."
153102,138218,"Licence granted for end use by the Air Force."
153103,138219,"Licence granted for armed forces end use."
153107,138221,"Licence granted for protective equipment for crowd control use. Law enforcement agency end use."
153109,138223,"Licence granted for end use by the Air Force."
153118,138232,"Licence granted for End use by the Navy."
153119,138233,"Licence granted for academic end users."
153120,138234,"Licence granted for chemical manufacturing equipment. Civilian / commercial end use."
153121,138235,"Licence granted for civilian / commercial end use."
153122,138235,"Licence granted for civilian / commercial end use."
153123,138235,"Licence granted for civilian / commercial end use."
153124,138236,"Licence granted for civilian / commercial end use."
153127,138239,"Licence granted for explosive detection / disposal purposes. Government end use."
153132,138244,"Licence granted for civilian / commercial end use."
153133,138244,"Licence granted for civilian / commercial end use."
153134,138244,"Licence granted for civilian / commercial end use."
153135,138244,"Licence granted for civilian / commercial end use."
153138,138246,"Licence granted for government end use."
153142,138250,"Licence granted for civilian / commercial end use."
153153,138260,"Licence granted for sporting / hunting purposes. Personal end use."
153154,138261,"Licence granted for explosive detection / disposal purposes. Civilian / commercial end use."
153158,138264,"Licence granted for demonstration to potential customers. Civilian / commercial end use."
153160,138266,"Licence granted for sporting / hunting purposes. Personal end use."
153161,138267,"Licence granted for civilian / commercial end use."
153194,138295,"Licence granted for government end use."
153195,138296,"Licence granted for civilian / commercial end use."
153196,138297,"Licence granted for civilian / commercial end use."
153197,138298,"Licence granted for civilian / commercial end use."
153198,138299,"Licence granted for academic research purposes. Academic end users."
153200,138301,"Licence granted for civilian / commercial end use."
153208,138309,"Licence granted for civilian / commercial end use."
153223,138323,"Licence granted for diplomatic missions."
153235,138333,"Licence granted for anti-piracy operations. Civilian / commercial end use."
153239,138337,"Licence granted for government end use."
153240,138338,"Licence granted for civilian / commercial end use."
153255,138352,"Licence granted for government end use."
153257,138354,"Licence granted for civilian / commercial end use."
153258,138355,"Licence granted for civilian / commercial end use."
153260,138357,"Licence granted for civilian / commercial end use."
